TF,Symbol,Entry,Direct,Name,returns_describe.count,returns_describe.mean,returns_describe.std,returns_describe.min,returns_describe.25%,returns_describe.50%,returns_describe.75%,returns_describe.max,nonzero_returns_describe.count,nonzero_returns_describe.mean,nonzero_returns_describe.std,nonzero_returns_describe.min,nonzero_returns_describe.25%,nonzero_returns_describe.50%,nonzero_returns_describe.75%,nonzero_returns_describe.max,alpha,annual_returns,annualized_return,annualized_volatility,beta,calmar_ratio,capture,cond_value_at_risk,down_capture,downside_risk,final_value,max_drawdown,omega_ratio,position_coverage,returns_stats.Start,returns_stats.End,returns_stats.Period,returns_stats.Total Return [%],returns_stats.Benchmark Return [%],returns_stats.Annualized Return [%],returns_stats.Annualized Volatility [%],returns_stats.Max Drawdown [%],returns_stats.Max Drawdown Duration,returns_stats.Sharpe Ratio,returns_stats.Calmar Ratio,returns_stats.Omega Ratio,returns_stats.Sortino Ratio,returns_stats.Skew,returns_stats.Kurtosis,returns_stats.Tail Ratio,returns_stats.Common Sense Ratio,returns_stats.Value at Risk,returns_stats.Alpha,returns_stats.Beta,sharpe_ratio,sortino_ratio,stats.Start,stats.End,stats.Period,stats.Start Value,stats.End Value,stats.Total Return [%],stats.Benchmark Return [%],stats.Max Gross Exposure [%],stats.Total Fees Paid,stats.Max Drawdown [%],stats.Max Drawdown Duration,stats.Total Trades,stats.Total Closed Trades,stats.Total Open Trades,stats.Open Trade PnL,stats.Win Rate [%],stats.Best Trade [%],stats.Worst Trade [%],stats.Avg Winning Trade [%],stats.Avg Losing Trade [%],stats.Avg Winning Trade Duration,stats.Avg Losing Trade Duration,stats.Profit Factor,stats.Expectancy,stats.Sharpe Ratio,stats.Calmar Ratio,stats.Omega Ratio,stats.Sortino Ratio,tail_ratio,total_benchmark_return,total_profit,total_return,up_capture,value_at_risk
M20,WIN$,17h00 + Intra Var < -1.0,Long,WIN$ - 17h00 + Intra Var lt -1.0 - Long,34869.0,-4.345275945921014e-06,0.00026282156497901474,-0.013456427809549034,0.0,0.0,0.0,0.007717282168167891,34448.0,-4.398380949788662e-06,0.00026442230559690883,-0.013456427809549034,0.0,0.0,0.0,0.007717282168167891,-0.10850625360130772,-0.06418995088556345,-0.1087258639504366,0.042606285915016605,0.012699377811196006,-0.677136699723452,5.683295683302279,-0.00030185444466588636,0.554731105245797,0.034436399808376525,85.83683070416676,-0.1605670819420083,0.7121854147809874,0.02079210760274169,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,-14.163169295833168,-2.530352496188426,-10.87258639504366,4.260628591501661,16.056708194200823,473 days 01:20:00,-2.6802113680262467,-0.677136699723452,0.7121854147809874,-3.3160798600969557,-9.306880873905307,532.2616652293325,inf,inf,0.0,-0.10850625360130772,0.012699377811196006,-2.6802113680262467,-3.3160798600969557,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,85.83683070416676,-14.163169295833242,-2.530352496188426,100.0,0.0,16.056708194200805,473 days 01:20:00,209,209,0,0.0,39.71291866028708,0.9528067488034886,-2.159175138451153,0.2319804614108885,-0.27297648421695947,0 days 01:07:42.650602409,0 days 01:10:28.571428571,0.5526150170043774,-0.06776636026714472,-2.6802113680262467,-0.677136699723452,0.7121854147809874,-3.3160798600969557,inf,-0.025303524961865234,-14.163169295833242,-0.14163169295833242,2.352474341170075e-18,0.0
M20,WIN$,17h00 + Intra Var < -1.0,Short,WIN$ - 17h00 + Intra Var lt -1.0 - Short,34869.0,4.339076579048767e-06,0.00026232439444151507,-0.007725321888411973,0.0,0.0,0.0,0.01345642780954907,34448.0,4.392105818475715e-06,0.0002639221065824607,-0.007725321888411973,0.0,0.0,0.0,0.01345642780954907,0.12152814132117928,0.0674946356405528,0.11977519481587029,0.042525689065745546,-0.012675070603709466,4.698224745117777,-6.260864001724878,-0.0002147850962096147,-1.238539563679594,0.025058264813385314,116.19517742032241,-0.0254937133308355,1.4039114681748102,0.02079210760274169,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,16.195177420322505,-2.530352496188426,11.977519481587029,4.252568906574554,2.54937133308354,52 days 06:00:00,2.6814599599105327,4.698224745117777,1.4039114681748102,4.5506316317836255,9.239223798362769,527.4783247169154,inf,inf,0.0,0.12152814132117928,-0.012675070603709466,2.6814599599105327,4.5506316317836255,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,116.19517742032241,16.19517742032241,-2.530352496188426,100.0,0.0,2.549371333083552,52 days 06:00:00,209,209,0,0.0,60.28708133971292,2.1591751384511615,-0.9528067488034898,0.27297648421695797,-0.2319804614108884,0 days 01:10:28.571428571,0 days 01:07:42.650602409,1.7639902895703399,0.07748888717857622,2.6814599599105327,4.698224745117777,1.4039114681748102,4.5506316317836255,inf,-0.025303524961865234,16.19517742032241,0.1619517742032241,-1.3348830387461072e-18,0.0
M20,WIN$,17h00 + Intra Var > -0.5,Long,WIN$ - 17h00 + Intra Var gt -0.5 - Long,34869.0,2.4891935570624387e-06,0.0004105427176686637,-0.009861717612809294,0.0,0.0,0.0,0.008630931166393315,34840.0,2.491265503479052e-06,0.00041071354381744783,-0.009861717612809294,0.0,0.0,0.0,0.008630931166393315,0.06587858784942502,-0.09243788037000289,0.06524059520191328,0.06655352048725072,0.030974724191096932,0.628626820468252,-3.4102427850665626,-0.0007989188227386791,0.8824039237155439,0.047689697847241586,108.74726586374803,-0.10378271031025499,1.0622944028054349,0.08672459778026327,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,8.747265863748588,-2.530352496188426,6.524059520191328,6.655352048725072,10.378271031025498,194 days 22:40:00,0.9829082849513904,0.628626820468252,1.0622944028054349,1.3717010094955875,-1.006201716729382,102.80492183194107,inf,inf,0.0,0.06587858784942502,0.030974724191096932,0.9829082849513904,1.3717010094955875,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,108.74726586374803,8.747265863748027,-2.530352496188426,100.0,0.0,10.378271031025834,194 days 22:40:00,849,849,0,0.0,53.121319199057716,1.1309802061021395,-1.7228924366105534,0.19708802383961893,-0.20605356316413034,0 days 01:11:31.796008869,0 days 01:10:47.814910025,1.1076086044919495,0.008087834447998113,0.9829082849513904,0.628626820468252,1.0622944028054349,1.3717010094955875,inf,-0.025303524961865234,8.747265863748027,0.08747265863748027,2.5876521531683003e-17,0.0
M20,WIN$,17h00 + Intra Var > -0.5,Short,WIN$ - 17h00 + Intra Var gt -0.5 - Short,34869.0,-2.519192362719349e-06,0.00041035765262908134,-0.008630931166393468,0.0,0.0,0.0,0.009716047612218523,34840.0,-2.5212892794391795e-06,0.00041052840161449227,-0.008630931166393468,0.0,0.0,0.0,0.009716047612218523,-0.06254703793243621,0.09991756561251264,-0.06612858708244806,0.06652351939515307,-0.03096041845953021,-0.3136400939764056,3.4566597114360915,-0.0008488102991030803,-7.453656073937633,0.0464386775216471,91.32214683497025,-0.21084226268412853,0.9406605246116401,0.08672459778026327,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,-8.677853165029582,-2.530352496188426,-6.612858708244806,6.652351939515307,21.084226268412845,372 days 04:20:00,-0.995202537301242,-0.3136400939764056,0.9406605246116401,-1.4256300744439583,0.9773054755765178,102.48840956945621,inf,inf,0.0,-0.06254703793243621,-0.03096041845953021,-0.995202537301242,-1.4256300744439583,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,91.32214683497025,-8.677853165029745,-2.530352496188426,100.0,0.0,21.084226268413012,372 days 04:20:00,849,849,0,0.0,45.81861012956419,1.7228924366105605,-1.1309802061021215,0.20605356316413026,-0.1970880238396183,0 days 01:10:47.814910025,0 days 01:11:31.796008869,0.9011963289427376,-0.012285681351574831,-0.995202537301242,-0.3136400939764056,0.9406605246116401,-1.4256300744439583,inf,-0.025303524961865234,-8.677853165029745,-0.08677853165029745,-2.7530527039604447e-18,0.0
M20,WIN$,17h00 + Intra Var < -0.5,Long,WIN$ - 17h00 + Intra Var lt -0.5 - Long,34869.0,-4.509491911772541e-06,0.00033559075821147915,-0.014009182928101837,0.0,0.0,0.0,0.007717282168167797,34643.0,-4.538910413982528e-06,0.0003366834560280519,-0.014009182928101837,0.0,0.0,0.0,0.007717282168167797,-0.11271596952027241,-0.04909863852187535,-0.11307236781011654,0.05440297791368508,0.02070238775755305,-0.6328490767217944,5.9104952264987025,-0.0004927321732543398,0.7330277579310771,0.04302445185626995,85.28186013223221,-0.17867193296044592,0.8170174382084063,0.039519343829762826,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,-14.718139867767876,-2.530352496188426,-11.307236781011653,5.440297791368508,17.867193296044604,473 days 01:20:00,-2.1783632438174125,-0.6328490767217944,0.8170174382084063,-2.7544673395789405,-7.042560867862426,332.009159735608,inf,inf,0.0,-0.11271596952027241,0.02070238775755305,-2.1783632438174125,-2.7544673395789405,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,85.28186013223221,-14.718139867767787,-2.530352496188426,100.0,0.0,17.867193296044338,473 days 01:20:00,395,395,0,0.0,44.55696202531645,0.9705674561529966,-2.159175138451144,0.21053665567528904,-0.24095856582624547,0 days 01:08:10.909090909,0 days 01:11:03.013698630,0.6968864301210388,-0.03726111358928555,-2.1783632438174125,-0.6328490767217944,0.8170174382084063,-2.7544673395789405,inf,-0.025303524961865234,-14.718139867767789,-0.14718139867767788,5.834741207187907e-18,0.0
M20,WIN$,17h00 + Intra Var < -0.5,Short,WIN$ - 17h00 + Intra Var lt -0.5 - Short,34869.0,4.504532270224119e-06,0.00033510902392607737,-0.00772532188841203,0.0,0.0,0.0,0.01400918292810174,34643.0,4.533918417297719e-06,0.0003362001530621304,-0.00772532188841203,0.0,0.0,0.0,0.01400918292810174,0.12688555136093949,0.05035786808683218,0.12401330158819501,0.05432488345181313,-0.020672267983764314,4.626540302308424,-6.482397434979611,-0.0004022917030916882,-2.7278619725621676,0.03326067982820827,116.77904126072389,-0.026804759817247947,1.223872958597572,0.039519343829762826,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,16.77904126072449,-2.530352496188426,12.401330158819501,5.432488345181313,2.6804759817247863,71 days 03:40:00,2.1790954814747807,4.626540302308424,1.223872958597572,3.5591307415518667,7.01525993191459,330.3134731108285,inf,inf,0.0,0.12688555136093949,-0.020672267983764314,2.1790954814747807,3.5591307415518667,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,116.77904126072389,16.779041260723886,-2.530352496188426,100.0,0.0,2.6804759817248334,71 days 03:40:00,395,395,0,0.0,55.44303797468354,2.1591751384511513,-0.9705674561529813,0.24095856582624617,-0.2105366556752883,0 days 01:11:03.013698630,0 days 01:08:10.909090909,1.4136053018466186,0.04247858547018707,2.1790954814747807,4.626540302308424,1.223872958597572,3.5591307415518667,inf,-0.025303524961865234,16.779041260723886,0.16779041260723887,-2.016996023654883e-18,0.0
M20,WIN$,17h00 + Intra Var > -0.3,Long,WIN$ - 17h00 + Intra Var gt -0.3 - Long,34869.0,4.521102592881359e-06,0.00038859320344276644,-0.00909606981134563,0.0,0.0,0.0,0.008630931166393402,34811.0,4.5286353828152065e-06,0.00038891675948862954,-0.00909606981134563,0.0,0.0,0.0,0.008630931166393402,0.12453086612762432,-0.09298438359073768,0.12392820291528461,0.06299526118356948,0.027753060335365825,1.2158991591399082,-6.477949174898395,-0.0006947844502819535,0.8445566743659845,0.0442095499661133,116.76731053176049,-0.10192309286811896,1.130102991931106,0.07766210674237861,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,16.76731053176117,-2.530352496188426,12.392820291528462,6.2995261183569475,10.192309286811902,196 days 01:40:00,1.88608752322963,1.2158991591399082,1.130102991931106,2.687531907291384,-0.5662001205817182,109.71710185528507,inf,inf,0.0,0.12453086612762432,0.027753060335365825,1.88608752322963,2.687531907291384,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,116.76731053176049,16.767310531760486,-2.530352496188426,100.0,0.0,10.192309286812092,196 days 01:40:00,762,762,0,0.0,54.59317585301837,1.1309802061021357,-1.2243999404310983,0.19913520069658772,-0.19893072614996354,0 days 01:11:32.307692307,0 days 01:10:23.145400593,1.245268820389081,0.01960838927931549,1.88608752322963,1.2158991591399082,1.130102991931106,2.687531907291384,inf,-0.025303524961865234,16.767310531760486,0.16767310531760488,2.1405218836079997e-17,0.0
M20,WIN$,17h00 + Intra Var > -0.3,Short,WIN$ - 17h00 + Intra Var gt -0.3 - Short,34869.0,-4.541783744521656e-06,0.00038854231661229256,-0.008630931166393518,0.0,0.0,0.0,0.009096069811345683,34811.0,-4.549350992149769e-06,0.00038886582987433067,-0.008630931166393518,0.0,0.0,0.0,0.009096069811345683,-0.11122411335634108,0.10068493065874984,-0.11426876710000144,0.06298701186486312,-0.027749166518934512,-0.4475422149255502,5.973033160644789,-0.0007853237226330314,-5.40308794078972,0.04489783337731674,85.12925716258727,-0.25532511412138037,0.884369941080868,0.07766210674237861,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,-14.870742837412532,-2.530352496188426,-11.426876710000144,6.298701186486312,25.532511412138025,372 days 04:20:00,-1.8949633150102227,-0.4475422149255502,0.884369941080868,-2.658437341574066,0.5535902178563682,109.85837782823928,inf,inf,0.0,-0.11122411335634108,-0.027749166518934512,-1.8949633150102227,-2.658437341574066,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,85.12925716258727,-14.870742837412735,-2.530352496188426,100.0,0.0,25.532511412138287,372 days 04:20:00,762,762,0,0.0,44.2257217847769,1.2243999404310968,-1.13098020610213,0.1989307261499631,-0.19913520069658736,0 days 01:10:23.145400593,0 days 01:11:32.307692307,0.8162286477976144,-0.021812876372650752,-1.8949633150102227,-0.4475422149255502,0.884369941080868,-2.658437341574066,inf,-0.025303524961865234,-14.870742837412735,-0.14870742837412734,-2.6934562134808293e-18,0.0
M20,WIN$,17h00 + Intra Var < -0.3,Long,WIN$ - 17h00 + Intra Var lt -0.3 - Long,34869.0,-6.541400947591543e-06,0.00036072857181011856,-0.01400918292810184,0.0,0.0,0.0,0.007717282168167876,34788.0,-6.5566318742546124e-06,0.0003611481596708629,-0.01400918292810184,0.0,0.0,0.0,0.007717282168167876,-0.1589945450751199,-0.04852569286664088,-0.15938463296468453,0.058478095849899575,0.02392405161328428,-0.7037111792091774,8.331320291240345,-0.0005968665457110643,0.7980300021495474,0.04659320154365267,79.42436179201266,-0.22649154606837307,0.7808777170451594,0.04858183486764748,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,-20.57563820798758,-2.530352496188426,-15.938463296468452,5.847809584989958,22.649154606837314,448 days 00:20:00,-2.9396992908927113,-0.7037111792091774,0.7808777170451594,-3.689551505526981,-6.4408008325527355,273.467487713493,inf,inf,0.0,-0.1589945450751199,0.02392405161328428,-2.9396992908927113,-3.689551505526981,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,79.42436179201266,-20.57563820798734,-2.530352496188426,100.0,0.0,22.64915460683727,448 days 00:20:00,482,482,0,0.0,43.77593360995851,0.9705674561529773,-2.1591751384511646,0.20426969981392523,-0.24311847702677677,0 days 01:08:43.222748815,0 days 01:11:30.774907749,0.6547496185131355,-0.04268804607466253,-2.9396992908927113,-0.7037111792091774,0.7808777170451594,-3.689551505526981,inf,-0.025303524961865234,-20.57563820798734,-0.2057563820798734,7.46255754474427e-18,0.0
M20,WIN$,17h00 + Intra Var < -0.3,Short,WIN$ - 17h00 + Intra Var lt -0.3 - Short,34869.0,6.527123652026364e-06,0.000360124609181839,-0.007725321888411954,0.0,0.0,0.0,0.014009182928101849,34788.0,6.5423213355900694e-06,0.00036054349467322643,-0.007725321888411954,0.0,0.0,0.0,0.014009182928101849,0.1886030045764877,0.04962558958318586,0.1851042969947938,0.05838018682018357,-0.02388351992435994,7.392332182651461,-9.675733205033687,-0.00046577827956173793,-3.921697671274579,0.03531300257152897,125.27435465448528,-0.025040040466417612,1.2801790250477478,0.04858183486764748,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,25.274354654485464,-2.530352496188426,18.51042969947938,5.838018682018356,2.5040040466417546,52 days 06:00:00,2.938202477898708,7.392332182651461,1.2801790250477478,4.857497156402974,6.398164773010688,271.6448766459035,inf,inf,0.0,0.1886030045764877,-0.02388351992435994,2.938202477898708,4.857497156402974,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,125.27435465448528,25.274354654485283,-2.530352496188426,100.0,0.0,2.50400404664174,52 days 06:00:00,482,482,0,0.0,56.22406639004149,2.1591751384511584,-0.9705674561529832,0.24311847702677766,-0.20426969981392537,0 days 01:11:30.774907749,0 days 01:08:43.222748815,1.5299858983934973,0.052436420444990514,2.938202477898708,7.392332182651461,1.2801790250477478,4.857497156402974,inf,-0.025303524961865234,25.27435465448528,0.2527435465448528,-2.1811795440586396e-18,0.0
M20,WIN$,17h00 + Intra Var > -0.1,Long,WIN$ - 17h00 + Intra Var gt -0.1 - Long,34869.0,4.7432816245466406e-06,0.00037236647149147857,-0.009096069811345621,0.0,0.0,0.0,0.008630931166393425,34811.0,4.75118459585524e-06,0.00037267650825147753,-0.009096069811345621,0.0,0.0,0.0,0.008630931166393425,0.13124997023280982,-0.08204544463186048,0.13069330751219232,0.06036472825512557,0.02548411863939654,1.4347403478811533,-6.8315733113800405,-0.000626178995277178,0.8131938163716979,0.04217929145632803,117.70077490504853,-0.09109195800146153,1.1514514471403523,0.07029166308182053,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,17.7007749050496,-2.530352496188426,13.069330751219233,6.036472825512558,9.109195800146159,188 days 14:20:00,2.06500459285181,1.4347403478811533,1.1514514471403523,2.9553232590962444,-0.5698947533412481,123.60415935479224,inf,inf,0.0,0.13124997023280982,0.02548411863939654,2.06500459285181,2.9553232590962444,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,117.70077490504853,17.700774905048533,-2.530352496188426,100.0,0.0,9.109195800146457,188 days 14:20:00,690,690,0,0.0,55.362318840579704,1.130980206102129,-1.2243999404311015,0.20145457022697275,-0.2019538121202741,0 days 01:11:34.240837696,0 days 01:10:14.046822742,1.2850877339632134,0.02294475244817311,2.06500459285181,1.4347403478811533,1.1514514471403523,2.9553232590962444,inf,-0.025303524961865234,17.700774905048533,0.17700774905048533,1.758877349564464e-17,0.0
M20,WIN$,17h00 + Intra Var > -0.1,Short,WIN$ - 17h00 + Intra Var gt -0.1 - Short,34869.0,-4.761761300299746e-06,0.00037232244132216183,-0.008630931166393425,0.0,0.0,0.0,0.009096069811345753,34811.0,-4.769695061335549e-06,0.0003726324410168476,-0.008630931166393425,0.0,0.0,0.0,0.009096069811345753,-0.11645193536909348,0.0876196169481589,-0.1192316546597485,0.060357590477123295,-0.02548086927834452,-0.46856390474497245,6.232452184051057,-0.000721137493927143,-4.330276041098332,0.043203529004547485,84.49695143538625,-0.25446188545966486,0.8679791402293733,0.07029166308182053,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,-15.503048564613998,-2.530352496188426,-11.92316546597485,6.03575904771233,25.446188545966486,420 days 09:20:00,-2.073294940746639,-0.46856390474497245,0.8679791402293733,-2.8965015093721957,0.5587866859452052,123.79589182837847,inf,inf,0.0,-0.11645193536909348,-0.02548086927834452,-2.073294940746639,-2.8965015093721957,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,84.49695143538625,-15.50304856461375,-2.530352496188426,100.0,0.0,25.446188545966297,420 days 09:20:00,690,690,0,0.0,43.333333333333336,1.2243999404310921,-1.130980206102128,0.20195381212027405,-0.20145457022697355,0 days 01:10:14.046822742,0 days 01:11:34.240837696,0.7920010832861747,-0.02501317638399496,-2.073294940746639,-0.46856390474497245,0.8679791402293733,-2.8965015093721957,inf,-0.025303524961865234,-15.50304856461375,-0.1550304856461375,-2.622112465287628e-18,0.0
M20,WIN$,17h00 + Intra Var < -0.1,Long,WIN$ - 17h00 + Intra Var lt -0.1 - Long,34869.0,-6.7635799792568604e-06,0.00037744930336080845,-0.014009182928101865,0.0,0.0,0.0,0.007717282168167993,34788.0,-6.779328225155442e-06,0.0003778883436433599,-0.014009182928101865,0.0,0.0,0.0,0.007717282168167993,-0.16398978654614982,-0.059864074822265634,-0.16441415851858687,0.06118871158345063,0.026192993309253475,-0.6948944021668131,8.594222601978313,-0.0006654720007158431,0.8319387103018103,0.04843880789755074,78.79446099345104,-0.2366030838727614,0.7967924431909252,0.05595227852820557,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,-21.2055390065489,-2.530352496188426,-16.441415851858686,6.118871158345063,23.66030838727614,448 days 00:20:00,-2.9048966264382736,-0.6948944021668131,0.7967924431909252,-3.669513961425501,-5.685189302712868,234.32703156538065,inf,inf,0.0,-0.16398978654614982,0.026192993309253475,-2.9048966264382736,-3.669513961425501,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,78.79446099345104,-21.20553900654896,-2.530352496188426,100.0,0.0,23.66030838727617,448 days 00:20:00,554,554,0,0.0,44.22382671480145,0.9881980525066166,-2.1591751384511424,0.19994083397475476,-0.2347591332130496,0 days 01:09:03.673469387,0 days 01:11:31.262135922,0.6729818090270836,-0.03827714622120748,-2.9048966264382736,-0.6948944021668131,0.7967924431909252,-3.669513961425501,inf,-0.025303524961865234,-21.20553900654896,-0.2120553900654896,9.409120927868412e-18,0.0
M20,WIN$,17h00 + Intra Var < -0.1,Short,WIN$ - 17h00 + Intra Var lt -0.1 - Short,34869.0,6.747101207804428e-06,0.00037686323630681495,-0.007725321888412014,0.0,0.0,0.0,0.01400918292810189,34788.0,6.7628110847111806e-06,0.0003773015951393122,-0.007725321888412014,0.0,0.0,0.0,0.01400918292810189,0.195635711526571,0.062234490151797495,0.19178203399984195,0.0610937036245119,-0.026151817164949926,5.48052291829641,-10.024790480976039,-0.0005299645082676272,-4.912275980487045,0.03736681246972139,126.21180494794388,-0.03499338235765581,1.2545443436192307,0.05595227852820557,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,26.211804947943772,-2.530352496188426,19.178203399984195,6.10937036245119,3.4993382357655944,52 days 06:00:00,2.9023255953001157,5.48052291829641,1.2545443436192307,4.745221976982357,5.643075365562349,232.7045923830256,inf,inf,0.0,0.195635711526571,-0.026151817164949926,2.9023255953001157,4.745221976982357,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,126.21180494794388,26.21180494794387,-2.530352496188426,100.0,0.0,3.499338235765529,52 days 06:00:00,554,554,0,0.0,55.77617328519856,2.1591751384511584,-0.9881980525066317,0.2347591332130502,-0.1999408339747547,0 days 01:11:31.262135922,0 days 01:09:03.673469387,1.4758915137627777,0.047313727342859116,2.9023255953001157,5.48052291829641,1.2545443436192307,4.745221976982357,inf,-0.025303524961865234,26.211804947943875,0.26211804947943873,-2.321387556252749e-18,0.0
M20,WIN$,17h00 + Intra Var > 0.0,Long,WIN$ - 17h00 + Intra Var gt 0.0 - Long,34869.0,3.222863476780797e-06,0.0003611544103673443,-0.009096069811345675,0.0,0.0,0.0,0.008630931166393331,34811.0,3.228233218576587e-06,0.00036145513671315095,-0.009096069811345675,0.0,0.0,0.0,0.008630931166393331,0.08702621288047396,-0.08671496060539352,0.08652274490321266,0.05854712899536267,0.0239710266010251,0.8782230485315045,-4.522698875403308,-0.000596573697299941,0.7977806850976372,0.04162481727875038,111.6393408559542,-0.09852023930354503,1.1080117043934514,0.06487137572055407,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,11.639340855954593,-2.530352496188426,8.652274490321265,5.854712899536267,9.85202393035451,197 days 23:00:00,1.4466439878974806,0.8782230485315045,1.1080117043934514,2.0347681433075677,-1.0247104508931286,133.96669492877393,inf,inf,0.0,0.08702621288047396,0.0239710266010251,1.4466439878974806,2.0347681433075677,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,111.6393408559542,11.639340855954202,-2.530352496188426,100.0,0.0,9.85202393035474,197 days 23:00:00,637,637,0,0.0,54.94505494505495,1.1309802061021268,-1.2243999404311017,0.19744014261971363,-0.20805150869645392,0 days 01:11:36,0 days 01:10:08.633093525,1.2007738184256862,0.015325802856098386,1.4466439878974806,0.8782230485315045,1.1080117043934514,2.0347681433075677,inf,-0.025303524961865234,11.639340855954202,0.11639340855954203,1.456044478476374e-17,0.0
M20,WIN$,17h00 + Intra Var > 0.0,Short,WIN$ - 17h00 + Intra Var gt 0.0 - Short,34869.0,-3.2389410427503577e-06,0.0003610716681317884,-0.008630931166393466,0.0,0.0,0.0,0.009096069811345529,34811.0,-3.244337572022127e-06,0.0003613723253288313,-0.008630931166393466,0.0,0.0,0.0,0.009096069811345529,-0.08044811240589567,0.09323342965814385,-0.08316904091399879,0.058533715562760026,-0.023965300562589793,-0.3810803122936345,4.347394759966144,-0.000661053122820109,-3.9240442222137295,0.041182185535413356,89.11778928834563,-0.21824544126518508,0.902037537500574,0.06487137572055407,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,-10.88221071165324,-2.530352496188426,-8.316904091399879,5.853371556276002,21.82454412651851,372 days 04:20:00,-1.4541938741649563,-0.3810803122936345,0.902037537500574,-2.0668978466498293,1.0154212003770784,134.19732197272367,inf,inf,0.0,-0.08044811240589567,-0.023965300562589793,-1.4541938741649563,-2.0668978466498293,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,89.11778928834563,-10.882210711654366,-2.530352496188426,100.0,0.0,21.82454412651898,372 days 04:20:00,637,637,0,0.0,43.64207221350079,1.2243999404310981,-1.1309802061021352,0.20805150869645378,-0.19744014261971363,0 days 01:10:08.633093525,0 days 01:11:36,0.8416797130515409,-0.019858230495312545,-1.4541938741649563,-0.3810803122936345,0.902037537500574,-2.0668978466498293,inf,-0.025303524961865234,-10.882210711654366,-0.10882210711654366,-2.543390485342552e-18,0.0
M20,WIN$,17h00 + Intra Var < 0.0,Long,WIN$ - 17h00 + Intra Var lt 0.0 - Long,34869.0,-5.3310426133572384e-06,0.0003876943380100701,-0.01400918292810188,0.0,0.0,0.0,0.007717282168167967,34788.0,-5.343455354868161e-06,0.00038814535473661135,-0.01400918292810188,0.0,0.0,0.0,0.007717282168167967,-0.13198139151803878,-0.055057273516488925,-0.13244616466994819,0.06284954514375438,0.027629887992685138,-0.6764797412076651,6.923198295134234,-0.0006928782034692569,0.8438309732764379,0.04885729072481404,82.81901759790455,-0.1957873334588005,0.8461674403407724,0.060942384352863574,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,-17.180982402094823,-2.530352496188426,-13.244616466994819,6.284954514375437,19.578733345880046,448 days 00:20:00,-2.229129893598761,-0.6764797412076651,0.8461674403407724,-2.8675310849333018,-4.913695141530799,214.83804036980294,inf,inf,0.0,-0.13198139151803878,0.027629887992685138,-2.229129893598761,-2.8675310849333018,2020-07-03 09:00:00,2025-07-03 09:20:00,484 days 07:00:00,100.0,82.81901759790455,-17.180982402095452,-2.530352496188426,100.0,0.0,19.57873334588051,448 days 00:20:00,603,603,0,0.0,45.605306799336645,0.9881980525066234,-2.159175138451158,0.20514351609257792,-0.22856737210619893,0 days 01:09:14.181818181,0 days 01:11:31.463414634,0.7499521371193283,-0.028492508129511512,-2.229129893598761,-0.6764797412076651,0.8461674403407724,-2.8675310849333018,inf,-0.025303524961865234,-17.180982402095452,-0.17180982402095452,1.1400930147625299e-17,0.0
